"AltCountLineCode","CountInput","CountLineBlank","CountLineCodeDecl","CountLineComment","CountLinePreprocessor","CountPath","CountStmt","CountStmtEmpty","Cyclomatic","CyclomaticStrict","Knots","MinEssentialKnots","RatioCommentToCode","AltCountLineComment","CountLine","CountLineCode","CountLineCodeExe","CountLineInactive","CountOutput","CountSemicolon","CountStmtDecl","CountStmtExe","CyclomaticModified","Essential","MaxEssentialKnots","MaxNesting","Affected","Fold"
48,11,8,7,2,0,192,42,1,11,11,21,17,0.04,2,58,48,34,0,23,34,4,37,11,7,17,2,"VULNERABLE",1
26,17,4,5,0,0,9,20,0,7,7,5,5,0,0,30,26,17,0,11,16,4,16,7,5,5,2,"VULNERABLE",1
14,6,2,4,0,0,6,34,0,8,13,3,0,0,0,16,14,8,0,8,29,7,27,8,1,0,6,"NEUTRAL",1
66,19,6,8,24,2,2952,73,2,27,30,1,0,0.38,24,95,63,50,1,20,55,6,65,27,1,0,6,"VULNERABLE",1
299,23,32,22,110,8,21012545,200,2,45,50,38,32,0.41,111,434,266,221,27,43,156,15,183,44,25,38,9,"VULNERABLE",1
19,11,2,1,5,0,3,11,0,3,3,2,0,0.26,5,26,19,14,0,6,9,0,11,3,1,0,2,"NEUTRAL",1
26,16,6,2,0,0,1,15,0,1,3,0,0,0,0,32,26,22,0,22,15,0,15,1,1,0,0,"VULNERABLE",1
26,13,4,4,1,0,3,18,0,3,6,2,0,0.04,1,30,26,21,0,16,16,2,16,3,1,0,1,"NEUTRAL",1
20,6,2,13,1,0,3,10,0,3,3,3,3,0.05,1,22,20,12,0,2,8,4,6,3,3,3,2,"NEUTRAL",1
23,7,4,5,0,0,7,18,0,6,6,1,0,0,0,27,23,14,0,9,14,3,15,6,1,0,3,"NEUTRAL",1
11,4,4,2,3,0,4,7,0,3,5,0,0,0.27,3,16,11,8,0,1,5,1,6,3,1,0,1,"NEUTRAL",1
254,73,41,35,49,0,86039132,492,72,162,186,210,77,0.19,49,344,254,213,0,74,353,55,365,138,28,79,6,"VULNERABLE",1
24,3,1,1,3,0,2,19,0,17,17,1,0,0.12,3,27,24,20,0,1,2,0,19,2,1,0,1,"NEUTRAL",1
9,9,0,1,0,0,2,5,0,2,2,0,0,0,0,9,9,5,0,5,4,0,5,2,1,0,1,"NEUTRAL",1
11,5,1,2,0,0,4,7,0,3,3,0,0,0,0,12,11,7,0,5,5,0,7,3,1,0,1,"VULNERABLE",1
16,6,2,3,0,0,3,11,0,3,3,0,0,0,0,18,16,11,0,9,9,2,9,3,1,0,2,"VULNERABLE",1
56,16,10,7,0,4,16,42,0,5,6,8,6,0,7,73,45,34,14,29,38,4,38,5,4,6,1,"VULNERABLE",1
49,3,8,5,7,0,36,38,0,7,8,8,7,0.14,7,64,49,37,0,9,32,4,34,7,6,8,2,"NEUTRAL",1
51,110,4,8,2,0,384,109,12,22,32,57,0,0.04,2,56,51,45,0,14,88,12,85,10,1,0,4,"NEUTRAL",1
20,5,3,8,4,0,4,13,0,3,3,2,0,0.2,4,27,20,14,0,3,11,6,7,3,1,0,1,"NEUTRAL",1
14,12,1,4,0,0,2,8,0,2,2,1,0,0,0,15,14,9,0,5,7,2,6,2,1,0,1,"VULNERABLE",1
13,8,2,1,0,0,3,18,0,9,9,1,0,0,0,15,13,9,0,7,16,0,18,9,1,0,3,"NEUTRAL",1
27,6,5,5,5,0,2,64,0,16,16,0,0,0.19,5,37,27,23,0,21,63,10,54,16,1,0,5,"NEUTRAL",1
32,13,4,3,0,0,10,27,0,8,12,1,0,0,0,36,32,27,0,18,23,2,25,8,1,0,4,"NEUTRAL",1
6,6,0,3,2,0,1,1,0,1,1,0,0,0.33,2,8,6,1,0,2,1,0,1,1,1,0,0,"VULNERABLE",1
21,9,4,4,2,0,3,12,1,3,5,2,2,0.1,2,27,21,11,0,9,10,1,10,3,3,2,1,"VULNERABLE",1
60,18,11,7,0,4,32,44,0,6,8,8,6,0,7,78,48,37,15,31,39,4,40,6,4,6,1,"VULNERABLE",1
22,7,1,5,3,0,4,16,0,4,4,3,3,0.14,3,23,22,14,0,5,13,2,14,4,4,3,1,"VULNERABLE",1
37,13,11,9,14,0,5,24,0,4,4,3,3,0.38,14,62,37,25,0,19,21,3,21,4,4,3,2,"VULNERABLE",1
42,24,1,4,0,0,17,37,1,17,17,111,111,0,0,43,42,37,0,4,20,2,34,4,16,111,2,"NEUTRAL",1
137,21,20,14,31,0,700422,100,2,34,45,21,19,0.23,31,188,137,115,0,37,72,12,86,34,16,19,4,"VULNERABLE",1
122,46,35,20,29,0,3674,106,0,18,22,16,13,0.24,29,186,122,102,0,57,89,11,95,18,8,13,2,"VULNERABLE",1
95,8,22,5,4,0,41472,96,0,28,28,28,28,0.04,4,121,95,76,0,47,79,4,92,28,16,28,3,"NEUTRAL",1
32,26,2,19,0,0,4,16,0,4,7,4,4,0,0,34,32,25,0,9,14,5,11,4,3,4,1,"VULNERABLE",1
10,1041,1,3,0,0,2,6,0,3,3,0,0,0,0,11,10,6,0,4,5,2,4,3,1,0,1,"NEUTRAL",1
8,6,1,2,0,0,3,6,0,5,5,1,0,0,0,9,8,4,0,2,4,0,6,5,1,0,3,"VULNERABLE",1
60,20,5,8,13,0,1512,84,2,33,36,3,0,0.22,13,78,60,50,0,21,68,6,76,33,1,0,6,"VULNERABLE",1
16,46,0,1,0,2,5,9,1,5,5,3,0,0,0,16,12,8,2,5,5,0,8,5,1,0,1,"NEUTRAL",1
83,19,20,16,3,0,3268,67,0,19,23,17,17,0.04,3,106,83,60,0,14,51,12,55,19,11,17,3,"VULNERABLE",1
58,12,1,8,0,0,128,54,0,11,11,2,2,0,0,59,58,49,0,21,47,5,49,11,3,2,2,"VULNERABLE",1
19,11,3,6,17,2,4,8,0,3,5,1,0,1.06,17,39,16,10,1,4,6,3,5,3,1,0,1,"VULNERABLE",1
75,14,10,15,9,0,27,58,0,12,13,9,9,0.12,9,94,75,57,0,16,49,13,45,12,10,9,3,"VULNERABLE",1
16,8,3,3,0,0,3,11,0,3,5,1,0,0,0,19,16,10,0,7,9,2,9,3,1,0,1,"VULNERABLE",1
79,10,8,4,0,8,12,14,0,5,5,1,0,0,23,120,21,15,85,7,10,2,12,5,1,0,2,"VULNERABLE",1
25,5,6,3,1,2,3,18,0,3,3,2,2,0.05,1,32,22,16,1,10,16,2,16,3,3,2,1,"VULNERABLE",1
46,17,12,8,3,0,19,38,0,10,11,10,9,0.07,3,60,46,37,0,17,30,6,32,10,6,9,2,"NEUTRAL",1
15,10,4,3,0,0,1,9,0,1,1,0,0,0,0,19,15,11,0,8,9,1,8,1,1,0,0,"NEUTRAL",1
11,5,1,2,0,0,3,7,0,3,3,0,0,0,0,12,11,7,0,2,5,1,6,3,1,0,2,"NEUTRAL",1
19,13,6,1,3,0,2,15,0,2,2,0,0,0.16,3,28,19,16,0,17,14,0,15,2,1,0,1,"VULNERABLE",1
7,7,1,2,1,0,2,4,0,2,3,0,0,0.14,1,9,7,4,0,2,3,1,3,2,1,0,1,"NEUTRAL",1
41,20,12,7,1,0,9,69,2,18,18,6,6,0.02,1,54,41,31,0,16,63,8,59,18,6,6,4,"VULNERABLE",1
84,23,6,44,0,0,54,50,0,10,15,1,1,0,0,90,84,71,0,13,43,15,35,10,3,1,4,"NEUTRAL",1
11,17,1,1,0,0,2,6,0,2,2,1,0,0,0,12,11,8,0,5,5,0,6,2,1,0,1,"NEUTRAL",1
114,13,7,18,6,0,1450,146,0,37,55,29,18,0.05,6,124,114,91,0,19,110,20,126,32,10,18,4,"VULNERABLE",1
19,5,5,5,2,0,5,18,2,7,14,1,0,0.11,2,26,19,9,0,7,15,4,12,7,1,0,1,"NEUTRAL",1
38,11,9,7,0,0,8,35,0,4,5,8,6,0,0,47,38,27,0,23,32,4,31,4,4,6,1,"VULNERABLE",1
67,11,10,7,43,0,2304,50,1,13,13,26,26,0.64,43,120,67,49,0,24,38,2,47,13,11,26,2,"NEUTRAL",1
59,10,14,7,13,0,720,45,0,14,14,12,3,0.22,13,83,59,46,0,11,29,4,41,9,4,3,2,"VULNERABLE",1
92,14,18,10,25,0,1444800,72,0,26,35,30,30,0.27,25,135,92,76,0,15,47,7,65,26,22,30,3,"VULNERABLE",1
111,28,22,23,15,0,578,100,1,22,28,7,6,0.14,15,148,111,86,0,28,89,17,82,22,6,7,7,"VULNERABLE",1
27,14,4,5,3,0,4,26,0,3,3,0,0,0.11,3,34,27,19,0,18,24,4,22,3,1,0,1,"VULNERABLE",1
43,5,7,4,3,0,9,26,0,8,13,3,3,0.07,3,53,43,35,0,8,20,3,23,8,4,3,2,"NEUTRAL",1
40,12,10,7,5,0,8,30,0,6,6,3,3,0.12,5,55,40,28,0,12,25,5,25,6,4,3,1,"VULNERABLE",1
34,12,6,4,4,0,16,28,0,6,6,4,3,0.12,4,44,34,27,0,18,23,3,25,6,3,3,2,"VULNERABLE",1
81,23,21,12,51,0,390,54,0,15,15,24,24,0.63,51,153,81,64,0,29,39,7,47,13,12,24,2,"VULNERABLE",1
14,1,1,2,5,0,2,9,0,2,2,1,0,0.36,5,20,14,10,0,5,8,1,8,2,1,0,1,"NEUTRAL",1
21,6,6,5,0,0,5,19,0,4,4,0,0,0,0,27,21,14,0,11,16,4,15,4,1,0,2,"NEUTRAL",1
162,45,21,28,26,0,13478481,134,0,46,55,57,53,0.16,26,208,162,135,0,42,94,15,119,46,23,53,3,"VULNERABLE",1
1599,87,259,87,74,2,57602036,1927,0,866,1387,10070,9782,0.05,82,1943,1579,1163,34,104,1210,90,1837,808,243,9785,8,"VULNERABLE",1
16,7,6,3,6,0,1,17,0,7,7,0,0,0.38,6,28,16,12,0,3,17,3,14,7,1,0,3,"VULNERABLE",1
271,35,36,10,62,0,999999999,341,18,127,146,557,532,0.23,62,328,271,240,0,40,229,28,295,76,71,532,6,"VULNERABLE",1
25,21,6,6,0,0,26,22,2,9,9,4,4,0,0,31,25,15,0,5,16,3,17,9,4,4,3,"NEUTRAL",1
133,72,23,11,25,4,988,111,0,44,47,18,12,0.2,25,175,126,102,3,25,74,4,107,44,10,12,6,"VULNERABLE",1
206,20,46,11,24,11,177868800,154,0,46,46,114,105,0.14,30,284,175,154,29,47,119,7,147,45,23,106,4,"VULNERABLE",1
9,16,0,1,0,0,2,6,0,2,2,0,0,0,0,9,9,6,0,5,5,0,6,2,1,0,1,"VULNERABLE",1
31,5,4,3,0,0,5,23,0,4,4,5,5,0,0,35,31,21,0,16,20,2,21,4,4,5,1,"NEUTRAL",1
30,2,0,1,0,0,4096,24,0,13,16,0,0,0,0,30,30,27,0,3,12,0,24,13,1,0,1,"NEUTRAL",1
298,25,33,23,110,8,21012546,200,2,46,51,39,33,0.42,111,434,265,220,27,40,155,13,185,45,26,39,9,"VULNERABLE",1
85,33,20,11,17,0,1553,96,0,28,34,22,12,0.2,17,122,85,69,0,28,74,11,85,25,10,12,5,"VULNERABLE",1
27,9,5,3,0,0,3,14,0,5,5,2,0,0,0,32,27,20,0,6,12,1,13,5,1,0,2,"NEUTRAL",1
24,11,7,3,0,0,24,19,1,7,7,0,0,0,0,31,24,16,0,9,14,2,16,7,1,0,2,"NEUTRAL",1
13,5,1,7,0,0,4,8,0,3,3,1,0,0,0,14,13,8,0,3,6,3,5,3,1,0,1,"VULNERABLE",1
27,17,4,5,3,0,4,27,0,4,4,0,0,0.11,3,34,27,19,0,17,25,4,23,4,1,0,1,"VULNERABLE",1
36,6,6,3,12,6,2,16,0,2,3,0,0,0.55,13,54,22,16,9,14,15,0,16,2,1,0,1,"NEUTRAL",1
38,18,5,4,8,0,6,34,0,6,6,5,5,0.21,8,51,38,32,0,7,29,2,32,6,6,5,1,"VULNERABLE",1
91,7,7,15,14,0,3850,61,0,17,18,15,13,0.15,14,112,91,71,0,22,46,13,48,17,8,14,4,"NEUTRAL",1
85,7,3,5,11,0,31,79,0,43,44,407,407,0.13,11,99,85,80,0,12,36,4,75,6,31,407,2,"VULNERABLE",1
26,2,8,4,6,0,4,18,4,4,4,3,3,0.23,6,40,26,11,0,6,15,1,13,4,4,3,1,"NEUTRAL",1
27,14,4,5,3,0,4,26,0,3,3,0,0,0.11,3,34,27,19,0,17,24,4,22,3,1,0,1,"VULNERABLE",1
59,31,14,5,1,0,20,50,0,7,8,1,0,0.02,1,74,59,51,0,31,44,3,47,7,1,0,3,"VULNERABLE",1
271,35,38,7,59,0,999999999,228,0,89,110,426,422,0.22,59,334,271,237,0,43,141,6,222,58,68,422,3,"VULNERABLE",1
21,7,6,4,0,0,8,26,0,7,7,1,0,0,0,27,21,15,0,15,23,2,24,7,1,0,2,"NEUTRAL",1
119,30,45,16,44,0,11526,107,2,25,28,10,3,0.37,44,201,119,88,0,37,89,13,92,25,4,3,2,"NEUTRAL",1
34,18,1,5,0,0,8,26,0,5,5,3,3,0,0,35,34,24,0,17,23,3,23,5,4,3,1,"NEUTRAL",1
25,12,6,5,4,0,14,36,0,12,18,3,0,0.16,4,35,25,18,0,9,29,8,28,12,1,0,7,"NEUTRAL",1
19,9,7,3,0,0,2,11,0,3,3,0,0,0,0,26,19,14,0,9,10,0,11,3,1,0,1,"VULNERABLE",1
120,31,19,20,15,0,7526400,91,0,33,36,55,50,0.12,15,152,120,98,0,21,61,11,80,33,18,50,3,"VULNERABLE",1
142,20,16,15,58,0,245780,104,5,25,29,37,33,0.41,58,216,142,110,0,47,81,11,88,25,14,33,3,"VULNERABLE",1
28,14,3,6,2,2,2,21,0,7,7,1,0,0.09,2,31,22,14,4,9,20,3,18,7,1,0,4,"VULNERABLE",1
10,5,4,2,9,0,3,7,0,3,3,1,0,0.9,9,23,10,7,0,3,5,1,6,3,1,0,1,"NEUTRAL",1
18,3,5,5,0,0,4,15,0,4,4,2,2,0,0,23,18,12,0,6,12,3,12,4,3,2,1,"NEUTRAL",1
6,13,0,3,0,0,1,2,0,1,1,0,0,0,0,6,6,2,0,4,2,1,1,1,1,0,0,"NEUTRAL",1
30,9,3,6,0,0,18,24,1,9,9,7,7,0,0,33,30,20,0,8,19,5,18,9,6,7,2,"VULNERABLE",1
33,11,3,8,0,0,5,30,1,6,6,4,4,0,0,36,33,22,0,8,27,6,23,6,4,4,2,"VULNERABLE",1
18,4,5,5,24,0,1,15,0,1,1,0,0,1.33,24,47,18,11,0,11,15,4,11,1,1,0,0,"NEUTRAL",1
13,29,4,1,3,0,3,20,0,9,9,1,0,0.23,3,20,13,10,0,9,18,0,20,9,1,0,2,"VULNERABLE",1
14,3,2,2,0,0,12,13,3,5,8,0,0,0,0,16,14,7,0,3,9,1,9,5,1,0,2,"NEUTRAL",1
13,4,2,5,1,0,2,8,0,2,3,0,0,0.08,1,16,13,8,0,7,7,3,5,2,1,0,1,"NEUTRAL",1
20,9,1,2,0,0,6,13,0,4,4,3,3,0,0,21,20,12,0,7,10,1,12,4,3,3,2,"VULNERABLE",1
10,5,2,2,0,2,1,2,0,1,1,0,0,0,5,17,6,2,7,3,2,0,2,1,1,0,0,"NEUTRAL",1
42,6,13,5,2,4,6,31,0,6,6,6,6,0.06,2,56,36,27,2,14,27,4,27,6,5,6,1,"VULNERABLE",1
275,31,37,20,77,6,127180800,186,2,42,50,48,48,0.31,80,388,248,198,24,41,146,15,169,42,24,48,4,"VULNERABLE",1
28,15,5,4,0,0,4,24,0,4,4,0,0,0,0,33,28,22,0,7,22,3,21,4,1,0,1,"VULNERABLE",1
53,25,16,9,11,0,437,54,1,18,21,7,3,0.21,11,80,53,44,0,17,42,6,47,18,4,3,3,"NEUTRAL",1
28,7,8,4,0,0,4,18,1,4,4,2,2,0,0,36,28,18,0,14,15,2,15,4,3,2,2,"NEUTRAL",1
4,1,0,1,0,0,1,1,0,1,1,0,0,0,0,4,4,1,0,2,1,0,1,1,1,0,0,"VULNERABLE",1
64,10,13,14,13,0,2332,61,2,16,17,4,4,0.2,13,85,64,48,0,26,47,12,47,16,6,4,3,"VULNERABLE",1
37,11,3,2,2,0,9,26,0,8,8,5,0,0.05,2,41,37,30,0,20,21,1,25,8,1,0,2,"NEUTRAL",1
7,5,0,1,0,0,2,2,0,2,4,0,0,0,0,7,7,3,0,2,1,0,2,2,1,0,1,"NEUTRAL",1
106,15,18,5,7,8,5,37,1,4,4,1,0,0.1,7,131,73,33,25,33,34,4,32,4,1,0,1,"VULNERABLE",1
33,15,10,10,0,0,3216,156,4,43,43,4,3,0,0,43,33,23,0,27,140,11,141,43,4,3,7,"NEUTRAL",1
77,17,16,11,7,0,6916,72,0,24,27,25,25,0.09,7,100,77,61,0,24,57,8,64,24,11,25,4,"VULNERABLE",1
303,24,33,25,110,8,21012546,203,2,46,51,39,33,0.41,111,439,270,224,27,42,158,15,186,45,26,39,9,"VULNERABLE",1
8,5,1,3,0,0,2,7,0,3,3,0,0,0,0,9,8,5,0,3,6,2,5,3,1,0,2,"NEUTRAL",1
67,12,14,12,11,0,640,56,3,13,15,18,17,0.16,11,92,67,50,0,19,45,6,47,13,7,17,2,"VULNERABLE",1
50,14,5,9,7,0,10,56,0,14,14,4,3,0.14,7,62,50,37,0,17,51,11,45,14,4,3,5,"NEUTRAL",1
96,19,13,8,13,0,27672,92,3,31,38,28,25,0.14,13,121,96,73,0,20,75,6,83,31,11,28,4,"VULNERABLE",1
23,8,4,3,0,0,8,15,0,6,6,4,4,0,0,27,23,16,0,3,11,1,14,6,5,4,2,"NEUTRAL",1
83,19,15,13,5,0,19584,74,2,22,25,21,18,0.06,5,103,83,69,0,23,57,10,62,22,10,18,2,"VULNERABLE",1
39,11,6,9,1,0,5,28,0,4,4,3,2,0.03,1,46,39,28,0,13,25,7,21,4,3,2,1,"VULNERABLE",1
106,28,13,17,0,0,98,120,3,22,24,15,4,0,0,119,106,92,0,13,104,18,99,14,4,4,3,"NEUTRAL",1
27,12,7,4,0,0,4,23,0,4,4,3,2,0,0,34,27,21,0,18,20,3,20,4,3,2,1,"VULNERABLE",1
33,12,5,4,0,0,12,26,0,8,8,5,4,0,0,38,33,26,0,14,19,2,24,8,5,4,1,"VULNERABLE",1
62,31,11,11,11,0,80,101,0,32,37,18,7,0.18,11,84,62,51,0,34,89,12,89,29,5,7,4,"VULNERABLE",1
81,22,18,6,8,2,144,56,0,10,10,9,9,0.11,8,107,76,62,3,36,47,3,53,9,8,9,2,"NEUTRAL",1
26,14,5,5,6,0,8,20,0,6,7,0,0,0.23,6,37,26,18,0,13,17,3,17,6,1,0,2,"NEUTRAL",1
23,10,4,6,8,0,6,16,0,6,6,1,0,0.35,8,35,23,15,0,5,11,3,13,6,1,0,4,"NEUTRAL",1
27,11,6,4,4,0,10,23,6,5,5,0,0,0.15,4,37,27,13,0,3,19,3,14,5,1,0,2,"NEUTRAL",1
27,10,6,6,0,0,4,24,1,5,5,1,0,0,0,33,27,21,0,14,21,5,18,5,1,0,3,"NEUTRAL",1
37,8,1,7,6,0,16,29,0,9,9,12,11,0.16,6,44,37,30,0,2,20,3,26,5,8,12,3,"VULNERABLE",1
10,3,2,3,0,0,2,7,0,2,3,1,0,0,0,12,10,5,0,2,6,2,5,2,1,0,1,"VULNERABLE",1
52,20,12,8,36,0,364,57,0,23,27,18,15,0.69,36,99,52,33,0,12,43,4,53,23,10,15,5,"VULNERABLE",1
21,3,1,3,10,0,7,15,0,5,5,4,2,0.48,10,32,21,15,0,10,11,1,14,5,3,2,1,"NEUTRAL",1
69,18,5,13,1,0,528,59,0,13,16,9,8,0.01,1,75,69,50,0,13,48,11,48,13,7,9,3,"VULNERABLE",1
27,2,6,6,0,0,8,37,0,10,10,8,8,0,0,33,27,17,0,6,30,5,32,10,6,8,3,"NEUTRAL",1
70,10,12,4,0,0,513,58,0,11,11,19,19,0,0,82,70,59,0,36,48,2,56,11,11,19,1,"NEUTRAL",1
87,13,8,6,0,0,113,62,0,15,15,25,23,0,0,95,87,69,0,8,47,5,57,12,10,25,4,"NEUTRAL",1
11,10,0,4,0,0,16,8,0,5,5,0,0,0,0,11,11,8,0,1,4,0,8,5,1,0,1,"NEUTRAL",1
19,17,3,4,1,0,3,13,0,3,3,2,2,0.05,1,23,19,11,0,9,11,2,11,3,3,2,2,"NEUTRAL",1
70,15,8,16,0,0,12,42,0,14,14,2,2,0,0,78,70,52,0,12,38,15,27,14,4,2,2,"NEUTRAL",1
44,7,10,5,14,0,45,33,0,13,13,6,4,0.32,14,68,44,31,0,10,20,4,29,10,4,4,3,"NEUTRAL",1
14,20,3,3,0,0,3,8,0,3,3,2,0,0,0,17,14,10,0,6,6,2,6,3,1,0,1,"NEUTRAL",1
65,19,6,8,23,0,5256,76,2,29,32,1,0,0.35,23,94,65,52,0,20,56,6,68,29,1,0,6,"VULNERABLE",1
12,5,3,4,0,0,1,28,0,8,8,0,0,0,0,15,12,7,0,6,28,6,22,8,1,0,5,"NEUTRAL",1
36,8,7,8,1,0,5,51,0,11,11,10,10,0.03,1,44,36,27,0,8,46,9,42,9,5,10,5,"NEUTRAL",1
104,10,12,6,2,0,835584,95,0,26,32,151,113,0.02,2,117,104,92,0,20,69,5,90,25,24,113,2,"NEUTRAL",1
27,3,2,5,0,0,4,19,0,4,4,1,0,0,0,29,27,20,0,13,16,3,16,4,1,0,2,"NEUTRAL",1
17,8,5,3,0,0,4,12,0,4,4,2,0,0,0,22,17,12,0,5,9,2,10,4,1,0,2,"NEUTRAL",1
46,10,2,6,0,0,49,38,0,8,10,13,13,0,0,48,46,32,0,16,31,4,34,8,7,13,2,"VULNERABLE",1
19,3,6,4,0,0,4,14,0,4,5,4,4,0,0,25,19,14,0,6,12,3,11,4,3,4,2,"NEUTRAL",1
104,10,13,7,6,0,19,48,0,29,35,15,15,0.06,6,123,104,51,0,6,33,3,45,29,14,15,3,"VULNERABLE",1
42,15,13,10,4,0,8,31,0,6,6,4,4,0.1,4,59,42,34,0,14,26,7,24,6,4,4,2,"VULNERABLE",1
7,2,1,3,1,0,2,3,0,2,2,0,0,0.14,1,9,7,3,0,1,2,1,2,2,1,0,1,"NEUTRAL",1
7,240,1,2,0,0,1,4,0,1,1,0,0,0,0,8,7,3,0,3,4,1,3,1,1,0,0,"NEUTRAL",1
8,4,0,3,0,0,2,6,0,2,2,0,0,0,0,8,8,4,0,2,5,1,5,2,1,0,1,"NEUTRAL",1
51,15,11,6,1,0,867,54,0,26,27,14,13,0.02,1,63,51,39,0,8,35,4,50,26,7,14,5,"NEUTRAL",1
13,4,0,2,0,0,2,25,0,12,12,0,0,0,0,13,13,9,0,6,24,1,24,12,1,0,3,"NEUTRAL",1
85,33,20,11,17,0,1553,96,0,28,34,22,12,0.2,17,122,85,71,0,32,74,9,87,25,10,12,5,"VULNERABLE",1
7,1,2,1,0,0,2,4,0,3,3,0,0,0,0,9,7,4,0,3,3,0,4,3,1,0,1,"NEUTRAL",1
166,66,36,39,37,0,11796672,116,1,32,35,52,51,0.22,37,237,166,138,0,49,85,16,99,30,24,51,3,"VULNERABLE",1
64,20,6,8,23,0,10440,78,2,30,33,1,0,0.36,23,93,64,51,0,20,57,6,70,30,1,0,6,"VULNERABLE",1
8,3,0,1,0,0,2,4,0,2,2,0,0,0,0,8,8,4,0,1,3,0,4,2,1,0,1,"NEUTRAL",1
34,8,6,6,2,2,3,14,0,4,4,2,2,0.11,4,45,18,14,18,7,12,4,10,4,3,2,1,"VULNERABLE",1
54,23,6,4,15,0,17,48,0,10,10,9,8,0.28,15,75,54,47,0,10,39,2,46,10,9,8,1,"VULNERABLE",1
7,42,0,3,1,0,1,3,0,2,2,0,0,0.14,1,7,7,4,0,2,3,1,2,2,1,0,1,"NEUTRAL",1
23,8,4,4,5,0,6,14,0,6,6,5,5,0.22,5,32,23,17,0,4,9,1,13,6,6,5,1,"VULNERABLE",1
79,32,22,10,12,0,1543,63,0,17,23,12,12,0.15,12,113,79,66,0,27,47,8,55,17,10,12,2,"VULNERABLE",1
13,3,3,2,2,0,3,8,0,3,3,0,0,0.15,2,18,13,8,0,5,6,1,7,3,1,0,2,"NEUTRAL",1
70,16,8,8,1,0,1152,62,2,20,22,10,9,0.01,1,79,70,52,0,13,50,6,54,20,8,10,3,"NEUTRAL",1
8,3,0,3,0,0,2,3,0,2,2,1,0,0,0,8,8,3,0,3,2,0,3,2,1,0,1,"NEUTRAL",1
26,12,6,3,3,0,2,31,0,7,7,5,5,0.12,3,35,26,21,0,12,26,4,27,7,3,5,4,"NEUTRAL",1
10,4,4,2,1,0,3,11,0,5,5,0,0,0.1,1,14,10,6,0,4,9,1,10,5,1,0,4,"NEUTRAL",1
39,8,5,10,0,0,72,30,0,9,9,0,0,0,0,44,39,29,0,15,23,6,24,9,1,0,2,"NEUTRAL",1
15,6,2,2,0,0,2,12,0,2,2,1,0,0,0,17,15,11,0,6,11,1,11,2,1,0,1,"NEUTRAL",1
11,7,1,4,0,0,2,4,0,2,2,1,0,0,0,12,11,6,0,2,3,1,3,2,1,0,1,"VULNERABLE",1
18,5,4,7,1,0,4,9,0,3,3,0,0,0.06,1,23,18,11,0,6,7,2,7,3,1,0,1,"VULNERABLE",1
5,9,0,1,0,0,2,2,0,2,2,0,0,0,0,5,5,2,0,3,1,0,2,2,1,0,1,"VULNERABLE",1
209,32,44,49,40,2,999999999,177,2,50,67,25,20,0.19,40,293,207,166,0,34,128,29,146,50,12,25,6,"VULNERABLE",1
65,16,16,12,9,0,128,49,0,11,12,7,6,0.14,9,90,65,49,0,19,40,8,41,11,5,6,2,"VULNERABLE",1
16,9,4,4,0,0,4,9,0,3,4,2,0,0,0,20,16,11,0,3,7,1,8,3,1,0,1,"NEUTRAL",1
136,19,28,11,6,0,1048576,108,0,21,25,38,38,0.04,6,170,136,104,0,36,88,9,99,21,20,38,1,"NEUTRAL",1
238,89,47,37,18,0,999999999,658,0,132,209,58,20,0.08,18,303,238,198,0,102,572,94,564,132,20,20,6,"NEUTRAL",1
71,25,16,9,10,0,136,56,0,14,16,17,17,0.14,10,97,71,60,0,26,43,7,49,14,11,17,2,"VULNERABLE",1
59,17,4,11,23,0,168,37,0,15,35,7,3,0.39,23,86,59,47,0,16,25,4,33,15,3,3,3,"NEUTRAL",1
24,13,5,2,3,0,8,21,0,9,9,6,0,0.12,3,32,24,19,0,11,18,1,20,9,1,0,4,"VULNERABLE",1
15,3,2,3,1,0,2,10,0,3,3,0,0,0.07,1,17,15,10,0,3,9,2,8,3,1,0,2,"NEUTRAL",1
27,14,7,8,0,0,6,33,2,7,9,3,3,0,0,34,27,18,0,8,29,6,25,7,4,3,2,"VULNERABLE",1
152,22,32,27,41,4,1209616,129,0,37,39,19,14,0.29,53,233,140,115,25,33,93,16,113,37,12,14,4,"VULNERABLE",1
90,10,16,8,6,0,195,72,0,12,13,18,18,0.07,6,112,90,72,0,23,61,5,67,12,11,18,2,"NEUTRAL",1
10,5,1,2,0,0,2,8,0,2,2,0,0,0,0,11,10,5,0,3,7,1,7,2,1,0,1,"NEUTRAL",1
23,11,5,6,1,0,3,17,0,5,5,3,3,0.04,1,29,23,17,0,7,15,3,14,5,3,3,2,"VULNERABLE",1
81,6,5,10,0,0,620,60,0,17,29,5,0,0,0,86,81,63,0,6,44,7,53,17,1,0,5,"VULNERABLE",1
116,15,26,11,52,0,6914,97,0,20,30,15,7,0.45,52,194,116,102,0,33,80,10,87,20,5,7,4,"NEUTRAL",1
10,6,1,2,0,0,3,6,0,3,3,1,0,0,0,11,10,6,0,5,4,0,6,3,1,0,1,"VULNERABLE",1
7,5,0,2,0,0,2,3,0,2,3,1,0,0,0,7,7,4,0,5,2,0,3,2,1,0,1,"NEUTRAL",1
164,65,35,39,35,0,5898432,114,1,31,34,52,51,0.21,35,234,164,136,0,49,84,16,97,29,24,51,3,"VULNERABLE",1
